97	62	6
56	82	12
69	37	82
86	66	30
26	30	7
48	28	8
85	86	98
14	16	71
11	52	46
10	22	49
37	44	96
79	88	86
58	80	1
71	75	94
64	48	73
28	59	91
82	18	84
86	20	75
23	32	44
67	54	46
61	53	93
96	76	80
89	101	85
24	20	23
4	15	10
53	64	44
64	88	98
51	83	12
40	21	30
7	31	93
11	27	59
77	48	55
82	24	25
95	9	8
75	97	25
9	55	99
80	77	97
51	60	70
26	48	34
14	76	13
64	92	66
53	15	51
66	99	74
77	19	39
31	71	71
36	57	37
13	51	59
79	9	72
32	74	15
63	83	13
80	40	51
51	48	64
36	5	98
9	94	2
2	28	71
38	46	5
52	66	36
34	100	38
81	18	83
100	68	32
88	37	51
97	53	46
40	60	58
3	65	87
101	19	5
4	47	24
34	75	54
45	27	1
19	50	72
8	73	95
50	13	46
81	25	77
99	15	54
29	67	31
91	75	2
80	99	60
32	79	77
59	11	68
35	66	3
87	28	68
12	15	84
60	68	98
59	54	66
88	28	81
24	101	78
41	79	2
58	48	31
74	26	24
57	16	67
77	91	82
56	62	87
12	50	47
9	16	90
77	67	81
57	64	41
50	28	53
47	31	86
44	96	58
23	29	5
65	76	27
83	9	16
101	20	7
77	28	55
50	98	36
67	29	77
91	46	40
101	59	96
81	99	69
92	11	86
70	87	25
19	80	73
55	36	98
12	99	39
64	89	83
7	18	3
39	87	55
42	10	82
50	63	63
7	23	9
13	50	33
20	40	36
58	22	74
44	93	7
80	46	70
89	10	69
68	73	32
87	74	56
58	53	100
52	19	83
59	64	6
64	27	21
77	98	27
82	99	58
86	15	67
68	1	71
34	6	96
47	50	7
65	44	27
13	82	73
14	69	90
37	66	91
60	32	43
100	71	48
24	82	4
71	4	81
53	22	90
68	14	79
61	48	98
90	7	49
2	17	96
35	16	46
43	29	1
92	73	70
49	3	57
6	73	8
94	9	63
82	90	3
100	100	96
83	3	10
81	97	50
32	8	3
91	50	24
75	68	9
29	43	4
97	66	1
2	9	19
11	24	69
8	18	94
72	11	29
49	74	31
21	48	51
48	98	91
22	13	15
87	35	3
93	57	44
26	54	28
78	40	96
100	11	13
49	13	97
24	3	4
58	26	4
96	77	72
5	86	71
69	21	11
4	55	23
95	56	67
44	54	70
31	70	88
26	51	53
62	50	84
49	6	82
95	91	16
69	22	4
14	64	49
94	53	27
5	57	10
47	95	31
34	56	55
48	98	53
11	80	32
66	90	16
73	60	87
9	34	84
6	39	72
68	28	34
72	47	69
73	5	48
69	22	74
59	6	19
47	29	91
56	44	91
81	75	36
87	55	42
26	50	23
82	98	88
50	67	67
24	54	76
87	75	20
8	44	79
39	16	38
51	18	9
83	90	87
78	14	72
41	60	1
40	34	5
63	94	28
78	33	46
32	41	12
69	13	94
3	35	86
73	16	14
70	26	77
28	3	20
98	52	44
94	88	89
17	6	48
80	42	45
49	33	68
39	79	32
2	78	28
96	53	96
15	7	54
76	100	26
83	101	87
41	6	11
69	64	78
9	81	28
39	25	53
43	15	36
32	19	51
49	64	8
52	8	75
60	77	51
15	91	79
90	11	3
29	77	10
36	73	87
29	74	98
47	4	58
75	9	96
86	66	84
58	73	56
81	52	83
67	21	44
58	2	90
2	82	2
74	42	5
14	38	5
1	95	91
79	28	25
11	99	42
95	97	32
75	12	74
90	89	55
20	46	82
70	95	16
43	56	20
60	73	16
8	72	38
48	84	39
48	76	14
78	84	88
25	54	37
77	1	89
69	25	25
45	48	90
92	16	27
36	29	52
55	19	31
1	72	2
62	69	67
69	38	101
5	51	27
1	38	62
32	83	26
85	54	33
88	12	42
17	37	31
38	75	98
87	16	57
68	52	91
36	30	66
68	45	40
60	81	100
84	10	53
52	71	11
55	87	66
28	95	65
34	70	26
1	77	7
101	73	6
20	6	62
39	46	98
26	50	10
19	43	101
23	92	59
51	72	4
46	54	55
50	73	30
42	70	55
66	65	77
15	58	10
66	82	38
41	36	78
80	67	78
30	83	55
29	84	9
87	51	17
32	17	6
77	27	47
66	84	20
23	12	87
71	43	8
43	33	83
79	28	26
43	21	72
63	24	27
53	40	73
27	34	52
86	54	66
89	83	44
21	21	10
86	38	91
87	5	9
30	69	66
87	2	36
49	48	5
64	46	86
30	65	89
34	18	17
84	12	20
63	36	53
87	47	31
72	29	9
42	7	101
65	45	76
45	96	33
12	24	63
16	66	54
86	49	37
34	6	84
7	14	39
86	57	85
42	61	74
77	92	47
33	58	59
40	32	4
33	56	21
5	20	85
9	44	91
45	3	28
76	84	91
54	35	63
96	58	67
93	56	11
34	52	28
26	67	8
11	42	56
66	35	66
17	76	82
26	20	85
56	5	79
72	55	65
79	94	6
88	59	32
80	5	33
33	12	27
101	37	34
52	27	78
4	9	60
74	31	42
67	18	19
80	14	29
65	100	35
76	12	44
84	29	86
52	35	73
69	32	16
20	41	41
89	76	52
99	91	15
73	63	99
100	54	97
59	33	93
71	55	10
89	69	63
73	79	33
84	10	16
73	44	21
7	28	7
21	27	67
28	48	1
73	70	7
1	70	12
95	53	67
79	69	32
70	87	21
72	55	88
97	53	62
77	5	32
11	30	44
51	50	25
10	79	101
98	48	75
59	69	33
10	70	21
98	35	30
63	85	36
4	73	65
36	21	57
50	98	56
40	19	35
12	95	97
21	9	33
19	16	46
39	7	26
43	19	93
72	23	72
22	30	77
81	18	92
29	53	36
61	73	77
43	89	67
4	47	3
25	49	85
25	93	68
23	8	38
37	60	46
32	5	55
50	79	7
13	41	70
37	100	45
50	68	89
67	4	24
45	84	16
14	82	25
48	90	18
23	98	16
96	81	83
12	24	101
3	70	86
94	17	19
74	9	3
77	77	89
97	46	42
81	79	83
17	92	93
55	61	44
81	38	93
19	75	3
58	27	39
60	18	55
30	70	16
15	17	67
57	90	81
28	101	45
18	77	2
101	41	51
39	101	11
58	82	9
17	40	34
101	79	3
17	47	100
81	57	55
58	44	56
97	38	82
88	19	85
37	73	47
60	69	25
88	18	32
41	84	16
14	37	32
25	100	96
38	52	94
41	78	3
45	4	100
32	75	34
25	42	11
3	53	71
67	12	20
45	61	24
15	80	26
73	43	6
31	12	87
67	81	51
22	100	61
56	32	85
17	66	20
8	29	21
1	62	2
41	24	28
95	81	86
22	75	37
62	90	96
12	12	51
45	17	53
80	42	60
68	14	91
2	51	29
50	24	58
45	30	47
28	26	76
43	7	29
5	84	52
34	71	33
75	83	86
4	97	59
11	48	82
26	27	61
59	91	27
15	89	29
52	86	92
29	38	42
47	76	14
101	1	14
25	35	67
24	11	92
50	55	52
95	80	37
42	48	38
95	97	15
42	100	10
82	46	86
4	79	51
10	96	47
51	2	46
65	92	71
37	82	99
41	72	19
40	98	15
74	56	18
49	11	73
99	44	15
30	23	61
48	71	34
15	81	24
62	5	41
74	3	29
27	5	60
28	91	43
41	53	14
71	54	23
42	36	94
88	97	45
54	30	84
98	1	43
43	84	59
3	90	53
18	98	23
40	3	42
79	60	32
88	11	31
69	56	84
54	90	24
11	27	3
13	98	36
84	23	94
62	80	45
92	95	15
17	98	15
30	47	2
69	51	46
79	24	77
90	41	88
57	51	45
1	101	20
55	92	61
18	2	36
8	36	11
48	27	54
21	10	92
98	82	77
62	90	3
20	89	3
37	61	98
35	47	20
60	98	72
68	18	52
45	27	88
59	63	48
100	84	63
36	2	9
43	50	84
36	80	42
12	63	62
57	3	97
42	6	90
48	79	33
46	72	61
56	12	96
27	44	55
42	54	20
35	65	35
69	19	61
6	29	64
65	29	60
78	68	35
33	68	75
41	37	41
88	32	54
15	22	59
43	76	11
16	36	54
31	95	87
16	16	4
29	100	41
15	8	50
86	91	44
2	61	19
83	57	15
16	54	61
56	4	38
69	101	71
41	88	67
93	29	19
90	51	12
88	22	62
45	101	101
2	22	24
72	73	31
82	47	41
81	33	58
41	70	40
23	42	65
21	81	28
75	18	30
26	24	73
73	41	28
31	24	52
11	11	5
38	90	7
72	5	73
96	83	11
47	96	11
80	55	39
20	81	74
68	43	51
10	32	16
2	90	8
12	95	41
80	79	42
38	44	35
85	84	85
22	96	93
52	60	16
42	23	65
60	44	18
41	93	73
36	13	27
28	89	44
55	31	91
62	41	19
70	13	77
3	1	44
91	14	70
42	57	31
8	35	64
76	42	64
19	50	7
5	22	51
87	99	69
15	40	33
46	97	31
23	83	40
33	41	45
77	55	33
48	28	92
1	1	37
51	101	72
14	6	83
67	35	31
93	37	23
83	64	71
95	20	89
1	60	39
62	9	3
83	98	29
62	81	24
7	38	100
57	61	19
70	69	101
19	7	25
1	27	87
43	51	87
14	85	90
101	50	51
61	36	70
47	40	34
98	55	99
44	100	1
1	67	31
86	70	32
61	78	56
96	79	38
77	93	92
11	90	44
12	41	64
67	5	64
42	23	99
87	85	66
39	62	59
61	21	14
7	61	100
50	52	92
78	13	14
14	98	82
1	31	57
71	1	38
73	16	49
44	77	99
101	15	34
44	83	63
85	71	86
60	95	83
71	46	34
27	22	38
32	42	54
56	96	7
15	60	57
37	82	24
18	4	51
53	72	81
89	29	38
93	85	101
46	93	33
56	27	58
92	43	8
39	69	19
69	77	60
1	26	92
86	29	47
76	41	38
65	22	70
18	27	98
59	40	48
56	96	10
1	46	80
72	22	67
40	53	86
88	6	16
27	32	73
10	22	4
70	30	61
26	62	23
4	100	58
97	49	9
53	88	72
2	72	15
92	10	70
78	69	74
59	40	10
80	16	94
30	24	52
54	38	75
24	1	90
42	3	90
32	86	39
50	69	55
70	101	20
14	5	6
6	7	71
63	35	43
99	67	54
71	70	90
75	2	30
76	87	61
44	12	95
14	77	47
8	82	3
58	31	99
81	57	38
29	46	22
58	18	1
58	60	21
101	51	33
41	72	16
89	95	89
29	98	75
87	37	84
39	49	100
88	57	94
28	82	79
94	95	36
68	74	47
56	73	61
62	4	46
46	66	49
18	90	93
58	56	41
43	26	74
59	64	98
81	89	46
80	95	1
72	90	27
67	5	59
69	30	84
8	91	13
25	4	89
26	9	19
21	38	101
49	91	41
33	24	38
10	70	98
52	13	53
51	29	22
1	76	96
62	44	8
48	1	60
2	76	19
18	59	41
18	82	63
81	91	7
89	85	80
3	83	65
55	28	46
8	35	74
78	98	67
83	17	11
31	6	86
20	75	72
24	20	14
100	41	79
59	35	99
32	5	96
23	59	80
49	6	59
19	85	95
71	5	96
17	79	61
23	69	25
57	52	35
91	101	28
43	10	5
22	100	52
13	71	95
10	57	93
52	23	77
35	34	6
76	66	32
80	75	31
91	89	85
28	84	48
20	74	77
90	65	64
54	28	41
95	41	1
72	27	94
18	96	52
59	47	31
64	30	56
3	82	48
12	75	15
50	6	33
44	33	15
53	50	57
30	86	18
46	70	89
60	84	18
67	65	11
13	31	83
90	89	45
58	53	69
89	34	85
27	80	35
61	54	54
44	42	81
37	36	45
18	37	100
39	40	5
57	23	13
17	36	3
48	82	10
41	43	42
40	75	35
75	89	5
43	80	28
44	37	80
62	36	16
52	2	72
43	78	25
88	82	48
65	81	27
58	38	33
54	33	87
19	93	2
47	37	5
89	79	96
44	73	73
53	34	75
13	34	40
7	47	82
26	32	17
70	78	20
61	80	59
97	63	50
62	30	89
94	45	74
46	63	4
56	38	24
76	10	1
85	69	28
66	46	87
70	28	38
99	59	28
78	47	38
6	46	33
2	45	62
88	17	85
77	27	80
50	96	14
10	95	25
98	70	52
74	39	84
66	82	34
13	50	99
51	18	75
64	36	65
49	49	75
94	22	52
44	37	50
14	16	67
67	85	55
4	63	3
91	39	46
55	36	19
23	30	17
54	10	28
92	62	91
73	76	25
98	94	14
56	98	35
17	24	93
98	88	16
7	25	70
72	17	51
36	78	37
41	66	43
28	40	36
55	57	55
72	2	51
93	68	38
9	45	37
51	5	85
65	19	58
45	98	8
71	66	21
9	41	18
95	98	11
17	33	48
44	67	88
20	46	27
68	96	69
51	33	80
86	5	38
81	45	18
22	66	97
64	70	9
16	47	49
50	69	1
15	72	8
89	59	64
72	75	85
27	85	64
47	88	101
10	28	98
54	45	3
10	16	100
67	46	21
48	10	92
28	38	25
74	90	17
11	17	70
94	13	96
81	50	77
68	21	44
69	3	72
7	94	46
13	28	14
53	53	70
72	32	25
32	32	48
56	39	92
25	61	70
56	85	8
12	13	47
46	66	10
50	9	95
47	36	18
21	46	34
31	60	50
4	43	64
93	59	27
70	33	37
39	16	33
71	38	23
92	14	61
101	68	31
8	81	10
57	73	54
94	4	84
92	64	44
95	27	2
46	95	47
80	59	66
36	20	26
95	32	1
89	16	61
49	1	88
89	21	88
75	31	25
5	44	9
5	46	30
52	29	36
7	57	15
88	1	94
68	51	64
94	26	86
49	48	8
65	78	36
12	61	33
3	83	77
83	80	36
42	40	64
51	71	60
25	42	29
66	20	35
42	87	52
95	21	44
26	52	67
28	32	69
56	31	7
36	98	57
7	46	66
4	40	91
27	95	61
33	29	37
96	88	38
12	91	71
88	100	48
6	86	32
45	96	65
52	61	72
78	3	46
73	73	87
29	93	36
66	82	100
27	13	24
32	69	71
79	34	1
12	9	85
46	49	22
39	8	93
40	25	30
80	87	38
95	40	21
57	26	85
47	66	45
55	91	96
63	93	92
90	69	24
16	48	96
61	22	25
31	30	63
100	16	86
89	70	26
54	68	38
85	98	16
16	87	11
49	27	83
51	13	78
81	78	35
44	9	89
80	56	32
70	93	73
76	37	100
11	13	60
64	2	96
85	62	77
20	73	39
13	19	90
67	31	3
53	13	22
49	101	30
47	98	19
40	83	1
18	24	21
63	86	53
2	70	1
56	37	41
70	94	39
34	90	66
2	52	43
33	86	94
91	90	38
24	2	13
30	36	47
78	90	45
98	21	70
53	79	58
47	95	36
8	35	13
70	39	32
71	29	51
100	83	82
86	34	76
26	60	42
21	73	94
78	11	70
85	87	100
93	71	86
50	100	63
18	66	28
73	51	48
10	101	22
86	8	67
61	4	78
28	27	98
81	91	65
53	92	20
92	34	80
73	49	45
50	34	32
53	41	45
53	61	73
22	87	86
56	43	84
49	59	98
75	75	89
17	85	3
32	5	24
100	70	37
45	63	28
18	2	30
35	60	83
37	16	53
28	72	66
71	85	101
25	52	33
10	9	5
8	56	72
23	30	101
91	93	97
55	1	89
79	16	55
65	28	31
9	10	20
6	89	41
6	40	80
88	63	21
41	92	37
68	73	42
92	29	4
40	23	63
71	40	100
3	15	74
66	67	32
57	83	72
88	93	54
42	93	47
25	83	7
12	45	30
87	33	87
74	28	1
74	7	31
74	86	52
80	92	86
87	14	6
88	73	61
65	4	81
13	25	7
93	6	23
43	95	37
48	28	50
46	25	76
11	70	21
75	83	91
95	70	56
27	90	74
9	36	62
34	84	93
28	65	85
36	55	22
48	85	65
19	9	3
62	23	67
16	87	97
69	78	57
100	74	49
55	40	15
96	13	94
82	15	4
29	45	87
47	69	13
11	66	49
10	18	4
72	67	23
13	76	24
97	60	5
14	45	83
18	33	69
18	27	66
33	46	27
7	76	64
94	65	43
35	86	23
72	21	33
76	49	74
60	19	26
53	24	5
61	57	55
26	32	52
6	14	13
31	47	11
48	87	93
97	25	24
37	85	29
46	78	65
62	99	66
48	37	55
33	18	69
11	8	60
83	81	86
100	46	19
94	2	14
86	29	22
45	16	20
44	12	6
47	78	60
32	62	56
23	64	99
10	57	49
15	56	80
88	4	71
22	44	101
96	31	64
95	96	88
5	73	42
66	56	3
34	49	84
24	10	55
42	84	62
26	45	85
29	32	32
30	20	55
77	28	77
19	59	62
77	43	89
44	6	1
69	86	98
49	50	46
48	34	91
70	29	27
100	33	68
96	23	46
34	69	100
92	9	2
11	11	57
66	16	21
48	2	100
92	20	40
36	17	65
22	88	42
28	13	18
86	71	92
28	27	50
20	56	79
29	94	9
100	34	38
51	88	64
95	69	51
62	73	57
83	26	43
21	63	59
80	83	29
39	65	101
25	60	56
50	25	36
66	81	22
18	92	40
42	52	27
37	65	83
75	91	65
19	53	92
65	6	89
94	28	39
67	36	86
74	99	98
90	74	2
21	38	79
51	53	93
50	73	47
71	27	22
7	46	49
58	40	27
18	85	48
51	6	24
71	51	97
22	95	48
11	23	85
19	88	46
8	60	66
84	47	40
16	24	68
76	73	63
86	88	2
56	59	7
81	77	89
68	25	25
54	73	20
59	10	49
10	86	100
74	61	24
101	21	99
25	62	76
84	98	89
61	43	30
53	7	46
54	77	16
25	41	24
32	28	26
37	84	36
21	41	66
4	84	80
49	1	100
38	74	91
50	101	28
101	97	14
2	70	6
16	51	47
11	59	75
25	44	43
5	73	67
97	3	65
80	93	51
2	20	71
61	8	46
27	31	67
47	61	20
12	11	81
63	26	47
98	13	63
67	98	37
83	10	89
86	59	43
100	63	20
54	23	49
72	53	43
71	74	2
38	8	10
1	83	77
25	46	74
21	34	6
89	45	42
2	60	29
69	98	31
19	58	80
69	51	97
28	73	68
28	53	76
85	74	79
96	3	100
29	77	35
92	18	33
63	101	26
10	55	2
3	37	87
54	78	85
22	97	36
3	54	100
22	34	55
94	97	16
21	19	56
36	20	35
92	14	68
23	77	60
7	34	50
65	89	74
26	88	42
99	56	92
29	21	69
18	37	28
19	36	40
94	60	23
79	20	40
47	98	44
48	87	52
36	46	27
71	29	7
58	69	73
83	3	67
60	21	100
30	99	50
35	37	76
91	90	29
22	13	63
31	95	72
34	68	31
37	13	18
60	94	95
90	39	37
85	61	41
85	44	29
54	66	1
25	13	3
101	49	77
75	75	10
65	19	11
75	69	14
29	3	15
51	21	17
18	64	31
40	10	79
81	10	72
7	55	59
75	20	28
62	73	83
70	86	99
92	68	45
21	68	52
39	42	101
46	44	9
62	66	94
28	73	26
46	81	17
36	90	36
6	2	40
92	3	51
79	36	41
49	43	79
19	43	70
93	14	88
38	68	1
2	3	33
97	38	41
73	82	12
40	15	6
31	88	7
28	29	42
84	28	43
10	95	12
81	64	9
40	30	60
58	72	20
50	56	37
50	47	53
65	3	44
42	15	39
62	3	91
37	8	2
75	40	23
63	63	101
69	19	9
19	58	18
34	62	12
13	55	10
27	50	53
58	16	91
69	23	66
20	53	45
20	36	70
25	66	21
54	15	95
53	33	27
90	56	12
100	71	16
58	84	61
50	54	43
3	99	75
9	58	2
74	35	14
56	21	74
92	73	81
59	62	101
86	16	64
54	15	84
25	47	43
40	92	66
94	78	16
26	44	19
71	56	71
90	95	72
20	89	65
61	27	49
94	51	100
94	52	41
25	79	17
17	99	8
7	97	24
84	87	62
86	56	18
100	83	6
1	43	23
89	82	56
10	23	44
53	30	78
62	8	33
47	28	27
80	50	70
31	87	39
4	67	2
55	31	54
18	7	51
32	39	65
53	89	59
58	57	101
80	18	41
31	87	4
41	11	73
96	20	4
11	37	37
49	55	71
94	94	84
10	43	26
46	70	39
54	88	94
51	96	94
5	35	18
97	1	51
71	54	13
9	58	98
52	50	22
93	8	38
26	33	28
64	54	43
8	13	36
62	48	87
43	83	29
40	28	31
8	53	27
38	85	90
86	78	68
95	44	80
64	38	43
28	29	39
97	25	58
36	39	34
48	55	47
11	66	60
95	20	36
42	32	75
25	80	101
95	20	86
85	70	39
5	72	69
83	13	37
6	52	44
20	72	51
58	1	89
73	91	87
10	36	47
48	75	11
16	7	46
56	30	67
69	80	51
20	35	76
44	75	27
92	54	25
78	17	52
37	71	80
68	87	97
100	16	8
68	56	44
14	27	6
16	40	2
48	35	44
6	96	96
13	6	21
96	28	65
35	48	86
45	29	27
90	49	15
19	63	88
6	37	3
31	53	73
23	16	40
88	23	37
35	52	76
93	50	91
67	59	9
4	101	82
43	95	1
8	100	91
84	20	37
34	34	91
36	11	5
80	27	95
32	73	38
52	62	24
50	75	75
85	54	67
54	45	23
9	68	97
76	16	13
56	90	93
11	43	64
68	14	10
85	93	70
42	68	42
65	40	20
43	41	101
28	28	32
72	46	86
69	39	67
51	35	41
96	16	50
97	69	54
74	64	76
19	94	39
46	54	62
53	26	47
41	23	66
75	59	19
29	5	38
35	97	10
22	78	85
20	50	62
100	29	101
63	37	4
58	83	83
34	3	1
49	28	74
91	73	48
17	70	6
13	99	52
41	93	55
27	80	19
18	16	13
3	65	18
97	53	25
35	87	73
79	83	14
75	98	38
26	71	90
83	18	32
78	82	59
77	49	25
30	63	97
31	19	61
94	19	72
50	16	42
12	59	75
94	101	15
88	93	35
101	1	56
16	64	31
15	78	54
31	18	52
93	6	75
1	86	72
78	61	59
54	18	29
91	70	61
99	76	69
20	87	8
60	96	93
14	2	79
68	50	19
89	19	5
66	43	52
79	22	100
78	65	48
91	90	15
25	53	92
79	26	4
2	79	7
99	31	91
62	35	52
51	61	51
67	50	64
97	92	35
56	30	63
5	20	83
12	57	83
100	87	94
65	89	98
69	47	40
93	63	74
85	6	97
95	30	40
80	21	51
35	29	48
54	94	2
101	77	34
64	88	85
56	67	31
20	95	34
93	61	41
39	74	46
54	6	40
25	24	44
28	73	46
90	66	70
51	82	30
58	24	34
85	61	51
28	64	56
67	61	44
95	90	58
90	66	94
45	35	68
81	79	63
55	33	95
67	43	99
59	39	8
99	99	51
68	20	13
76	52	51
7	43	45
59	8	37
73	49	83
31	3	46
97	69	18
97	58	41
46	75	48
13	45	36
88	4	92
12	51	82
21	11	97
59	16	83
32	88	45
42	2	5
95	37	37
91	69	10
58	37	4
34	46	80
69	66	96
35	36	99
98	34	7
47	41	88
36	40	69
37	70	34
60	5	84
90	2	99
88	92	85
93	48	72
53	59	3
46	29	63
25	63	84
19	39	26
90	79	6
69	48	67
43	56	25
30	87	37
13	16	12
21	62	29
49	42	43
41	10	58
94	28	89
50	28	16
87	77	57
26	97	9
69	2	16
64	70	94
82	78	55
75	10	53
97	82	79
29	4	84
33	26	89
64	39	18
45	78	18
18	43	77
10	88	54
75	26	59
5	59	82
99	37	78
90	3	19
54	39	73
37	23	75
99	29	5
85	32	80
76	84	93
61	35	51
30	26	8
6	87	20
44	67	40
97	59	38
46	81	100
65	94	57
87	56	47
46	4	27
80	17	25
53	2	11
51	57	73
76	28	29
58	63	24
14	25	39
40	18	80
3	59	32
23	77	38
84	10	32
44	93	79
85	3	24
46	87	42
55	13	80
40	85	33
94	74	99
64	37	12
13	30	50
58	2	67
64	87	98
42	9	80
33	51	85
53	4	76
99	70	68
76	55	80
37	17	30
46	31	38
83	73	28
38	29	87
55	44	87
15	49	43
50	44	33
65	15	84
78	3	25
100	86	100
46	69	78
38	29	10
84	24	39
6	26	39
91	74	20
4	78	37
51	88	58
78	78	95
62	7	69
49	49	49
33	90	63
90	30	48
68	14	56
38	1	62
4	85	88
48	62	101
7	19	60
95	59	48
28	25	67
34	38	31
3	12	19
4	59	82
7	24	101
53	71	52
6	70	47
32	36	92
76	2	76
83	1	1
96	75	48
55	7	14
22	1	65
57	55	51
53	91	28
85	93	34
8	35	22
23	96	28
12	48	100
93	11	4
100	54	10
70	80	90
26	21	86
78	93	68
82	95	100
72	85	56
25	9	74
37	74	18
10	31	63
23	29	42
87	60	4
11	19	58
66	61	81
22	83	94
75	19	49
35	92	51
58	12	66
81	35	57
14	32	53
71	97	41
73	2	68
34	77	63
82	68	3
25	13	30
55	89	11
101	37	49
93	83	51
95	57	52
52	73	85
26	33	33
9	89	43
72	71	22
73	88	99
16	57	2
58	59	18
25	30	13
69	34	34
7	43	19
4	54	33
27	59	72
26	46	31
54	28	44
7	45	16
39	7	9
13	89	55
49	77	43
83	39	19
91	83	87
80	97	20
21	50	5
15	27	68
91	29	34
20	39	83
69	19	49
21	49	18
64	84	44
21	93	101
83	18	51
31	53	83
96	23	7
9	64	78
43	79	11
98	21	36
86	64	40
11	29	21
21	64	70
74	68	61
40	22	66
34	45	76
49	67	78
97	46	97
63	99	4
59	41	80
46	28	39
11	3	54
1	93	1
46	45	32
16	9	82
93	17	69
78	26	52
4	72	9
42	88	80
63	59	81
23	91	76
2	99	73
101	80	5
50	14	85
6	76	62
71	47	96
23	19	54
76	74	85
13	20	25
77	38	94
49	73	77
19	25	83
4	95	46
100	75	42
64	5	34
100	31	45
2	16	6
12	32	53
67	54	19
82	74	86
99	41	73
86	88	92
14	70	32
85	77	18
84	21	45
44	98	39
88	73	22
33	67	37
46	28	67
46	49	91
44	45	58
3	80	11
57	76	65
101	14	21
6	18	35
69	17	96
44	75	73
101	87	18
27	18	64
27	23	5
38	2	64
11	27	92
59	83	82
31	41	90
43	55	48
51	92	19
76	88	64
45	91	55
25	12	21
98	88	13
15	87	52
25	63	65
7	98	11
87	79	54
86	99	94
6	39	73
11	37	80
51	54	16
55	6	20
44	4	14
35	77	87
22	47	64
101	70	30
31	88	71
52	64	3
76	76	85
80	47	46
80	70	92
8	44	37
98	101	76
45	26	24
37	8	65
70	17	29
51	7	12
28	29	77
33	94	70
83	18	79
7	19	14
22	36	100
20	83	36
10	75	66
48	45	87
69	83	60
31	32	32
70	21	27
71	74	79
3	37	75
98	8	83
39	12	14
47	9	76
35	54	6
85	72	82
85	101	56
42	10	93
84	47	66
81	97	81
3	20	60
61	35	24
64	23	76
75	51	14
50	4	85
30	98	79
36	77	23
53	75	30
48	100	76
67	2	81
92	24	2
50	49	67
9	26	92
12	33	96
74	37	25
28	50	13
50	5	62
10	94	66
59	92	64
81	1	8
73	59	46
73	101	79
13	29	9
14	100	17
99	94	26
79	5	80
35	69	12
29	97	51
24	63	24
34	36	85
94	52	29
8	64	64
63	41	44
95	18	86
23	72	86
59	50	54
26	34	95
78	67	83
76	2	26
70	55	75
68	100	99
80	30	55
67	57	55
66	68	6
75	63	21
47	65	1
35	42	41
83	45	80
52	53	11
5	62	79
99	94	76
49	42	101
15	53	87
17	51	96
34	70	22
43	39	36
2	101	43
89	6	64
74	37	94
17	49	75
5	38	10
16	46	4
51	70	92
40	32	44
22	37	47
73	33	76
68	71	58
52	32	47
25	33	46
81	7	24
