695	946	111	262	500	894	118	297
496	446	419	266	615	560	399	246
885	977	933	10	979	301	332	296
749	165	556	378	227	575	260	193
242	328	7	214	447	317	572	337
983	649	725	375	264	825	953	288
731	776	353	77	737	790	221	102
980	857	63	298	83	59	621	184
54	422	65	350	472	604	281	161
161	997	629	274	272	327	866	362
3	946	77	273	299	903	629	189
743	946	792	204	238	137	891	217
378	73	680	150	920	385	465	209
546	303	656	140	288	473	971	190
880	1	729	277	42	710	211	19
854	542	801	304	42	543	55	227
134	744	794	197	444	536	540	73
292	154	767	123	732	177	967	304
68	877	539	387	98	688	826	171
269	89	260	340	390	583	870	395
791	916	585	368	173	421	535	296
416	235	819	29	715	819	654	65
939	94	300	84	191	728	756	43
830	901	840	32	75	953	915	377
359	877	160	48	701	427	84	92
882	944	447	335	837	389	824	161
265	395	934	291	356	13	672	98
246	217	970	17	967	542	217	272
954	257	697	392	792	151	649	51
952	152	722	74	333	107	460	28
65	920	160	178	458	508	607	295
222	631	89	108	950	148	177	273
402	417	914	399	895	57	733	102
401	549	707	380	928	343	603	28
433	676	206	219	443	248	226	365
868	923	834	398	222	826	780	312
948	228	165	383	676	395	858	327
239	189	508	11	940	743	11	13
367	809	970	182	459	965	728	376
432	240	827	92	456	588	848	366
65	839	694	170	940	529	872	82
394	132	727	4	642	404	711	183
334	173	523	247	492	807	331	101
952	22	131	265	4	888	829	118
962	293	262	340	380	754	290	167
92	781	234	272	3	823	418	250
80	418	105	271	384	979	636	236
640	507	474	271	521	792	847	335
257	676	37	400	762	383	454	346
166	586	452	80	916	411	366	344
171	997	409	310	272	997	549	154
135	203	145	9	659	810	810	242
362	435	435	68	191	117	20	99
384	328	730	169	185	92	730	85
196	317	146	393	629	909	909	100
204	431	742	93	742	393	230	118
813	24	885	379	813	865	379	207
606	78	945	1	262	151	945	17
583	267	440	116	82	75	829	181
211	236	339	331	66	114	226	377
431	954	513	829	904	732	893	427
23	119	911	578	126	793	152	325
312	168	279	387	681	887	407	130
726	167	957	495	152	608	741	472
354	447	633	647	406	683	825	198
19	583	871	891	32	310	165	944
991	575	596	242	92	515	146	915
522	723	293	18	446	160	122	867
304	881	651	91	881	480	406	237
592	961	509	829	262	63	199	455
74	204	686	720	553	332	390	645
129	187	44	423	355	878	443	848
783	875	169	401	739	410	817	319
481	835	513	927	37	634	279	426
316	973	671	741	789	886	213	428
151	494	434	530	305	639	271	185
346	649	168	258	498	832	425	17
726	240	892	995	218	931	565	965
244	288	434	951	731	979	300	644
926	882	113	748	871	839	469	665
911	336	768	187	860	856	184	817
906	177	640	773	98	65	684	816
74	117	615	251	516	380	746	411
519	477	765	603	203	999	969	623
670	826	281	538	623	259	411	647
684	804	78	473	599	59	330	206
897	928	69	897	310	296	736	163
229	416	692	76	473	853	185	759
964	952	914	142	741	614	464	683
397	591	859	958	742	565	36	935
985	631	418	870	510	29	734	111
784	303	866	273	567	457	722	940
53	934	376	549	61	146	55	834
75	932	899	452	917	356	650	264
734	873	441	389	769	666	297	674
798	63	469	59	121	442	164	971
430	680	605	925	125	600	45	343
789	410	800	494	270	304	282	20
761	816	382	628	187	712	654	250
59	928	184	681	19	76	13	808
622	335	829	482	512	248	571	287
706	142	564	428	180	639	840	512
139	301	945	788	285	107	512	433
221	375	740	914	184	819	910	590
522	603	720	845	556	86	274	366
323	855	176	40	838	846	223	211
996	646	294	348	66	616	765	808
687	766	384	449	284	711	487	480
270	773	521	940	90	789	946	613
741	360	300	719	910	636	261	224
971	30	745	210	506	913	775	587
787	249	722	703	780	277	909	475
979	573	456	851	776	268	160	344
633	611	235	968	341	442	127	804
157	748	974	483	523	88	553	541
957	608	647	869	632	809	995	58
701	776	749	785	547	354	569	631
684	440	963	462	673	711	785	80
945	743	713	487	165	32	978	229
225	297	565	976	759	755	775	832
165	426	90	14	745	465	245	674
947	241	363	426	103	200	703	528
142	231	826	517	18	169	280	151
402	122	98	574	312	486	379	13
772	835	807	705	1000	948	1000	769
306	574	809	135	566	286	787	76
643	592	897	473	973	649	745	712
865	379	71	348	614	675	125	663
561	147	915	582	182	431	675	865
305	939	652	19	934	893	826	445
316	930	48	761	837	830	950	49
889	355	257	132	807	830	484	42
567	19	666	991	885	575	177	346
79	41	382	853	152	194	569	894
264	740	878	804	749	257	743	287
177	195	299	11	921	1000	199	768
532	586	559	226	262	558	903	290
419	842	20	473	897	15	856	510
949	747	403	325	688	436	450	108
816	779	995	942	352	331	180	136
610	978	168	436	900	219	286	456
496	470	804	252	209	774	485	954
175	185	120	583	350	293	106	635
540	866	376	111	674	377	290	494
126	949	699	690	214	481	325	747
700	391	86	256	754	741	504	937
18	512	620	667	554	758	112	108
203	838	265	725	749	848	58	843
349	981	917	13	248	898	131	567
119	110	846	936	733	403	308	423
504	943	368	809	354	679	174	562
287	744	956	994	550	673	76	95
718	584	457	297	846	896	797	129
382	153	587	436	558	575	99	959
776	249	211	475	328	110	166	597
828	873	284	76	564	539	727	52
811	304	720	335	636	923	782	857
463	286	596	575	705	863	356	523
930	805	708	667	610	610	74	367
157	141	436	522	327	644	587	392
223	464	295	618	480	838	657	51
770	670	269	931	64	247	978	604
438	979	276	986	615	789	618	348
860	957	87	389	584	824	200	342
745	715	165	65	729	943	713	643
131	52	678	729	950	456	698	696
593	590	193	814	683	374	690	232
149	37	171	235	452	393	543	348
468	633	456	522	838	420	504	106
771	358	89	94	387	223	365	888
677	594	885	922	607	823	731	740
283	641	428	84	788	590	780	738
159	145	205	247	883	607	764	728
293	475	267	238	972	766	964	363
349	467	423	203	897	250	308	783
985	815	484	149	370	954	436	549
113	556	723	326	413	583	218	324
812	849	44	872	119	396	921	507
770	518	270	821	446	543	580	155
152	475	868	788	92	818	199	884
628	234	752	967	527	365	962	211
995	225	102	183	281	905	727	429
35	208	786	799	605	209	523	770
627	909	88	544	809	345	60	355
21	670	236	800	327	834	152	440
510	637	592	404	137	66	97	174
352	765	144	468	794	258	12	651
171	288	954	617	253	320	638	131
734	879	781	389	751	568	209	520
887	312	518	136	156	719	224	463
327	158	968	960	627	90	67	825
245	441	19	716	284	576	293	347
85	724	45	529	241	175	354	655
686	861	462	16	871	358	253	27
571	995	980	772	740	431	91	846
908	868	953	397	648	716	826	643
447	187	632	69	92	237	42	273
619	346	50	321	32	59	457	156
535	188	786	849	19	257	332	244
501	279	313	282	686	705	449	57
395	158	254	901	877	505	430	330
89	367	75	900	346	504	676	597
473	323	146	85	544	718	106	246
268	787	423	473	654	122	883	236
873	505	36	689	277	30	772	310
381	472	271	29	260	494	333	630
523	78	433	961	515	106	926	895
97	698	812	67	188	199	518	464
357	754	247	996	549	488	145	543
634	461	188	280	119	420	845	978
127	774	483	21	702	681	805	569
927	226	602	618	255	504	216	207
644	616	536	996	44	591	43	120
468	446	192	88	461	560	129	531
320	390	913	986	557	172	823	684
293	207	652	430	278	678	880	555
438	958	992	921	474	607	698	879
598	837	651	607	427	325	919	187
111	752	912	317	209	250	133	739
386	949	775	467	122	401	252	109
596	49	430	888	110	11	197	421
941	974	297	870	699	209	642	832
657	214	612	509	648	417	338	701
76	810	747	630	510	463	247	519
353	322	730	84	959	249	912	825
947	959	619	299	22	139	253	225
435	981	258	408	910	420	442	363
721	143	893	579	840	89	679	27
785	129	647	647	770	454	29	936
391	822	167	688	590	388	42	220
107	320	739	261	987	865	897	180
540	673	273	988	998	734	787	796
62	29	173	80	534	974	709	468
161	580	285	726	359	858	368	755
185	789	701	354	938	511	997	911
452	247	190	483	47	695	605	437
337	641	940	662	366	297	167	396
817	865	100	201	755	965	489	236
621	111	774	601	781	900	495	404
59	263	398	829	695	734	106	956
396	812	520	413	630	907	986	320
794	976	809	966	564	860	188	93
82	357	702	703	393	187	586	71
630	694	661	603	971	82	209	335
37	25	823	418	991	130	309	654
968	237	128	968	246	552	798	792
659	443	990	680	699	178	262	25
706	765	264	563	950	333	764	531
951	825	445	376	685	10	492	150
647	443	558	185	415	424	731	330
487	486	358	56	75	84	729	307
312	770	648	979	569	341	99	114
333	68	843	563	188	384	796	857
303	939	703	789	832	702	407	105
900	256	940	868	850	617	281	425
934	281	949	992	935	585	288	948
596	175	711	785	255	486	314	598
417	392	390	522	411	904	360	755
531	708	557	447	444	262	266	466
927	639	306	844	630	288	311	705
924	619	527	57	228	408	549	51
255	327	463	520	223	138	544	202
560	96	491	929	262	479	190	905
573	278	136	644	75	669	809	327
372	336	877	124	450	881	24	43
452	287	997	534	449	243	442	354
556	962	579	891	743	737	210	799
19	747	127	363	297	337	84	38
674	696	281	237	244	969	232	971
606	920	133	359	525	552	33	329
690	400	768	164	208	989	430	297
922	615	878	285	611	552	702	948
810	272	821	826	398	484	990	566
557	761	634	848	791	470	557	770
833	760	48	852	801	794	986	162
949	944	590	830	413	840	60	192
431	412	998	45	993	723	256	638
690	23	563	224	476	637	483	773
439	887	740	186	851	426	240	21
557	383	57	306	421	413	264	645
21	910	828	139	489	573	712	955
414	978	630	598	34	691	643	400
204	817	595	23	972	937	489	478
398	68	867	73	289	648	420	953
656	685	196	186	840	648	985	608
405	126	541	477	969	926	604	348
720	552	721	736	791	31	860	351
240	90	998	871	585	806	172	107
392	395	411	234	795	889	978	195
604	388	603	140	441	961	197	491
694	738	452	528	817	446	535	286
262	383	29	216	783	474	932	265
736	503	708	155	681	110	62	906
821	672	777	189	671	389	542	345
382	822	513	838	181	748	171	455
638	254	835	682	157	764	917	957
565	724	107	437	673	108	688	395
84	296	763	553	608	721	706	550
914	676	810	860	151	213	350	703
642	581	721	66	316	615	291	443
667	475	770	125	961	168	910	511
782	88	806	264	522	670	834	273
595	745	302	370	612	432	725	79
17	913	730	715	363	687	905	198
757	988	832	598	356	234	904	611
958	561	21	375	17	729	250	13
697	38	967	408	712	14	212	99
994	55	907	452	973	632	382	351
370	120	798	752	87	482	985	813
850	334	932	203	672	125	229	555
237	60	797	38	158	679	156	811
237	131	48	270	886	824	275	395
728	201	303	569	935	773	783	758
537	27	81	393	582	429	558	435
889	888	807	456	592	630	266	822
734	890	792	753	148	201	989	559
154	968	581	838	42	939	221	936
954	307	783	108	724	823	926	859
128	816	660	596	642	81	492	118
719	734	643	67	411	480	160	403
104	275	873	141	884	468	290	29
660	522	103	163	904	222	437	217
812	113	678	649	538	251	497	405
930	694	125	675	26	629	277	86
391	542	317	800	299	317	903	814
307	203	33	998	900	307	47	274
52	94	470	491	658	493	671	117
769	774	976	216	561	604	560	544
668	809	120	761	128	802	97	966
500	954	462	562	893	254	67	175
365	736	563	211	756	526	463	59
548	364	67	732	703	870	810	209
478	434	484	543	306	944	358	91
973	138	289	164	109	851	691	394
205	165	383	510	544	328	477	748
66	544	273	588	515	776	434	196
1000	676	142	288	768	555	651	272
518	628	844	642	578	123	740	360
864	773	606	23	502	990	151	93
672	635	549	432	117	49	535	843
681	66	823	251	732	623	542	425
450	232	487	330	783	964	831	890
965	783	822	135	656	358	564	814
877	170	1000	738	336	201	144	444
420	403	372	815	431	84	148	266
878	799	879	959	993	517	459	900
290	443	171	818	226	543	657	550
635	297	65	550	899	505	602	647
947	579	890	302	614	543	465	504
71	852	348	237	221	931	981	658
437	858	360	431	244	845	35	599
324	442	595	805	466	76	821	94
307	847	823	136	841	48	351	249
147	156	309	304	831	147	471	542
375	160	677	421	388	358	654	333
574	419	389	266	655	486	578	319
260	359	464	647	59	629	897	281
898	429	304	113	755	692	565	718
825	234	348	722	679	264	138	53
267	73	258	438	603	551	260	823
831	394	896	84	813	966	102	454
933	265	875	790	219	323	64	523
35	574	882	50	508	412	126	891
556	297	374	301	966	594	189	551
380	230	68	283	209	910	454	102
709	208	725	650	681	742	563	830
239	975	932	404	772	790	697	180
597	495	218	81	727	699	79	412
942	196	88	32	741	987	442	84
906	160	434	996	797	18	646	153
880	553	149	307	592	373	663	106
600	272	514	211	959	454	737	107
415	452	488	384	427	700	190	966
882	221	602	612	298	735	778	768
793	718	628	313	964	303	671	56
725	865	549	390	734	407	439	410
715	86	606	320	972	629	69	884
125	660	769	934	787	130	985	289
413	469	603	610	330	888	343	218
839	147	104	155	414	906	787	859
588	333	217	713	191	143	703	576
36	733	194	688	238	577	702	887
749	481	671	963	80	785	944	70
91	982	859	763	510	116	327	215
401	825	926	965	550	191	851	17
618	963	249	428	108	622	184	749
403	823	684	520	37	395	920	664
117	275	858	129	108	355	637	589
41	251	78	193	617	70	335	163
340	128	392	385	451	528	905	985
764	558	857	553	630	908	210	106
719	14	891	106	662	814	845	861
205	314	514	268	144	158	158	110
184	932	353	813	777	426	487	148
108	711	826	592	390	594	192	86
919	841	868	946	233	303	948	624
785	35	722	171	658	758	134	431
927	122	444	876	40	386	677	348
823	593	910	248	201	226	601	851
792	122	132	440	960	224	427	58
119	352	320	462	1000	585	975	17
708	911	230	640	261	988	333	981
181	725	724	256	273	125	733	728
415	391	641	739	830	396	81	515
727	385	952	117	869	894	536	417
887	104	900	500	495	966	469	685
695	998	756	48	17	717	298	833
136	167	265	228	541	182	117	278
619	184	503	154	663	727	870	543
347	224	824	15	716	271	313	135
589	70	488	875	76	332	785	361
549	995	210	562	564	563	162	985
788	342	236	33	43	286	792	933
909	775	799	89	604	617	139	566
678	388	322	798	26	306	72	382
94	572	186	767	850	223	128	552
604	115	844	453	466	341	426	428
851	281	839	450	16	212	238	427
971	352	499	650	413	124	144	893
530	901	367	442	376	603	54	362
436	454	344	115	284	339	913	648
235	733	830	228	909	358	314	432
538	151	473	861	384	33	305	285
744	392	415	803	68	13	806	916
123	524	73	582	609	815	665	424
459	665	358	890	425	751	769	220
963	30	233	342	136	199	433	833
320	430	227	116	82	499	679	969
205	28	554	813	256	440	927	943
546	703	846	313	913	108	657	365
425	294	839	333	574	598	493	817
45	857	610	177	450	912	151	336
694	879	633	528	300	892	189	380
815	30	940	57	734	206	782	110
796	652	559	343	941	239	302	891
805	506	278	676	195	630	971	513
184	342	848	83	143	833	610	17
911	980	274	676	374	121	950	618
612	98	841	793	764	356	265	291
802	539	910	398	802	816	909	769
557	110	112	836	41	454	34	208
430	951	651	646	644	138	507	672
804	679	119	644	687	845	419	276
168	819	790	831	829	811	229	759
630	642	666	612	316	706	488	924
947	203	812	292	742	945	495	678
537	403	475	369	908	949	104	948
759	69	204	631	907	478	252	45
538	964	749	69	755	297	866	502
297	125	161	623	406	386	935	844
90	398	81	474	74	120	798	118
282	732	796	691	806	554	86	965
277	964	552	552	931	757	835	847
237	676	503	360	165	667	506	247
286	636	392	775	403	769	975	962
139	329	610	953	737	618	848	829
786	483	964	255	546	120	597	544
193	900	880	875	320	983	305	928
841	72	493	791	611	967	773	545
430	80	922	47	694	113	273	426
260	139	876	645	572	552	568	59
600	277	513	626	833	986	937	508
91	527	886	68	425	606	400	980
255	496	368	122	123	433	367	147
438	423	488	948	37	505	25	136
568	237	886	829	661	394	518	839
628	416	849	877	970	23	553	394
521	417	412	82	193	723	37	164
105	19	52	312	331	601	941	885
990	485	232	31	246	554	388	683
411	431	293	921	929	790	791	487
345	240	757	372	394	382	640	854
155	350	422	412	431	654	639	362
351	194	101	486	401	306	951	251
461	365	859	151	331	351	263	54
677	194	890	540	865	925	768	860
109	329	608	876	982	510	694	610
620	605	779	502	141	617	23	347
154	921	104	460	544	428	263	152
130	97	735	448	369	954	635	523
687	361	908	560	559	236	541	598
623	52	185	81	85	733	342	498
70	593	210	718	807	35	332	433
535	535	934	727	883	270	258	383
285	672	962	443	392	164	317	210
100	857	775	968	684	741	505	771
356	533	880	585	322	562	690	212
166	311	862	700	270	692	835	92
669	248	716	602	992	190	193	950
56	255	160	51	397	80	837	20
640	815	753	952	471	558	501	324
155	471	654	671	431	192	758	442
554	348	27	607	511	686	257	14
35	973	833	733	574	691	219	838
808	969	167	406	384	858	678	602
466	691	260	596	478	754	834	115
918	409	324	862	987	716	899	278
213	12	447	687	532	859	87	19
750	497	874	567	941	10	471	826
628	249	336	205	362	560	73	221
726	252	595	144	54	346	862	436
66	571	835	892	785	265	230	966
671	217	557	316	177	123	20	531
827	686	381	130	939	321	931	778
39	913	713	300	954	65	287	778
905	444	664	857	991	499	899	844
955	403	811	749	939	236	484	873
187	237	718	82	910	837	348	264
390	854	12	823	894	930	553	488
437	545	835	592	351	468	558	79
519	331	999	654	709	656	415	452
234	62	925	924	185	45	367	306
192	803	171	927	559	990	310	398
432	939	438	213	443	429	595	701
390	996	307	565	738	140	947	153
812	743	530	821	525	164	651	742
251	376	833	899	707	544	650	718
251	593	735	380	584	650	204	378
413	167	414	653	977	317	835	642
793	11	933	758	70	363	834	843
114	653	62	604	293	531	148	118
882	884	512	294	968	199	816	67
234	269	677	490	846	746	521	598
501	459	154	738	28	314	687	578
460	856	50	337	401	777	202	568
636	141	625	214	363	746	895	777
462	72	419	192	662	773	319	763
813	883	465	237	858	156	931	273
228	537	861	510	253	40	950	717
815	71	825	204	287	445	51	167
403	136	907	601	61	198	513	650
157	929	99	877	61	808	878	683
49	520	861	214	41	675	283	276
731	980	609	965	581	404	582	508
971	275	366	618	224	622	904	354
347	659	106	549	422	735	700	584
605	56	853	236	148	318	579	14
869	720	35	700	678	53	379	36
932	606	946	991	69	959	866	740
115	892	638	261	744	722	121	715
120	803	982	559	219	473	17	69
892	900	763	701	257	409	701	689
785	246	693	871	297	261	889	655
715	174	35	651	484	117	241	219
88	605	674	588	86	292	448	731
881	990	951	362	37	356	281	372
101	736	966	572	747	105	476	131
215	429	420	326	358	728	916	889
997	128	188	531	882	434	60	739
130	150	666	835	344	389	826	886
615	768	426	937	612	456	473	611
927	258	982	641	408	996	257	324
447	207	862	315	171	540	518	586
466	752	313	991	704	294	543	794
908	559	538	832	425	830	569	29
509	603	367	256	963	858	821	377
491	366	408	888	490	518	878	412
409	677	592	874	421	766	692	71
406	18	106	439	702	470	102	354
945	863	194	573	832	788	570	411
930	920	186	209	689	86	691	407
648	725	426	838	852	18	249	915
16	904	385	219	620	827	182	502
544	365	645	251	259	694	951	977
882	491	976	659	17	212	87	852
566	758	235	752	580	38	690	32
455	988	688	456	272	392	266	835
473	614	714	830	655	439	58	462
513	621	805	839	931	618	977	965
465	74	551	214	286	706	51	796
968	723	409	622	325	787	505	990
269	253	930	912	922	492	385	190
770	252	834	329	824	543	537	987
377	59	228	353	748	535	38	625
860	186	301	116	158	864	324	517
964	38	680	323	22	33	844	705
611	504	541	250	685	209	608	709
154	42	617	156	139	322	871	110
270	534	169	458	558	701	551	139
603	541	505	520	71	546	642	724
59	299	163	41	290	322	310	269
695	75	127	342	738	819	390	357
891	807	41	740	881	968	298	102
94	598	940	220	680	15	275	403
447	792	933	238	255	379	362	871
796	441	311	85	999	767	82	67
762	732	417	438	21	103	690	508
164	864	71	32	338	373	304	26
588	721	700	288	71	822	408	920
767	708	947	585	675	607	348	518
431	164	314	955	198	935	309	960
18	134	838	615	772	883	806	409
561	424	146	24	130	920	771	489
285	251	531	875	330	583	535	73
178	716	44	331	149	893	648	607
350	808	80	126	722	166	760	624
797	96	368	288	644	888	253	651
256	917	505	995	112	602	393	271
251	836	508	497	24	558	759	992
312	721	105	606	24	692	429	635
410	647	420	128	669	624	951	740
383	374	501	645	758	616	927	93
71	633	949	626	818	657	527	581
64	721	501	129	780	264	316	866
34	975	291	580	869	846	553	604
479	992	165	28	892	133	833	243
412	826	571	409	538	565	481	145
582	758	581	343	938	304	298	972
179	131	971	751	870	776	326	486
997	165	857	895	883	123	551	610
267	31	319	971	87	726	407	184
667	350	603	22	840	873	521	339
825	679	313	728	300	906	857	254
768	540	877	497	916	811	735	698
372	995	242	673	184	868	544	940
927	371	772	736	143	258	948	795
161	190	166	446	551	113	691	713
437	452	786	746	967	458	296	270
709	576	125	886	455	842	760	841
106	22	645	894	358	847	940	297
748	371	919	225	974	117	261	465
797	292	733	916	208	525	901	924
96	958	956	955	576	936	535	912
427	196	478	450	433	914	406	940
581	275	947	178	36	947	814	268
515	896	296	916	782	315	396	755
905	678	748	609	684	712	665	964
568	760	323	308	248	140	346	292
245	517	976	329	652	584	843	537
946	928	753	163	207	85	866	191
959	952	345	673	611	80	965	664
995	229	89	502	405	471	646	521
142	41	304	788	311	146	954	768
27	495	651	765	893	362	948	210
331	450	855	715	309	465	497	487
268	384	937	388	418	550	52	568
344	223	54	62	394	775	686	502
939	970	727	588	184	40	261	68
290	295	796	703	544	13	414	290
223	723	778	341	435	762	13	545
62	941	450	552	259	290	641	660
434	125	803	902	875	433	528	715
768	911	299	257	495	877	247	319
858	330	59	440	551	854	979	748
374	695	674	96	81	671	709	838
962	828	832	28	948	382	59	306
377	98	183	979	626	568	865	969
833	353	458	919	194	845	126	91
395	888	451	541	929	383	958	469
252	814	659	911	262	250	791	579
698	584	518	632	342	885	305	384
46	145	815	420	823	832	23	193
707	134	424	935	768	870	999	86
638	814	626	421	656	197	417	951
525	52	683	735	669	304	395	437
837	769	121	789	399	568	468	896
503	987	346	308	770	330	76	925
601	416	200	683	925	417	153	43
227	643	469	658	733	754	373	538
282	800	742	823	221	25	491	411
972	99	797	271	567	246	822	13
522	501	944	54	532	322	88	359
866	730	330	824	345	50	643	182
47	465	477	982	661	804	191	90
136	326	295	885	99	300	924	344
483	312	772	860	14	433	544	122
323	922	126	306	228	723	764	776
404	864	398	535	186	641	867	646
493	527	798	1000	175	927	343	201
933	500	298	202	956	115	777	15
992	407	284	880	213	535	739	713
992	958	434	248	275	710	259	795
343	496	168	998	955	894	536	936
306	33	433	319	144	992	917	496
488	139	498	751	91	206	311	239
83	783	735	653	1000	525	919	461
390	429	722	621	196	672	750	985
660	911	956	827	630	598	457	969
605	145	359	313	687	754	414	181
53	152	754	866	118	401	926	694
56	355	112	938	24	539	99	392
200	703	87	711	364	916	881	248
392	99	836	206	694	169	620	232
717	242	688	177	117	985	966	373
217	267	690	456	34	320	606	907
411	804	961	447	919	145	454	664
122	339	340	887	337	645	776	148
530	649	567	674	898	801	302	242
813	416	62	325	250	995	656	35
498	656	205	826	309	629	736	550
531	878	279	524	483	816	320	615
16	587	84	889	727	411	824	710
352	470	919	809	983	949	282	799
669	724	232	946	135	661	815	416
920	645	608	449	943	553	579	621
706	267	270	599	386	772	555	799
799	289	316	513	892	803	787	492
497	737	813	494	650	516	310	607
896	396	641	438	367	282	565	945
296	117	113	974	66	937	688	171
23	593	493	558	878	157	558	246
418	134	189	77	389	50	434	952
318	606	569	430	447	113	13	752
280	242	818	31	322	239	843	920
51	587	113	804	727	23	335	28
617	259	816	15	443	255	343	713
298	218	573	578	861	894	554	345
340	898	186	687	189	864	466	285
430	217	338	769	122	644	715	100
92	751	914	556	204	793	637	470
660	298	197	638	490	876	732	650
497	950	423	256	870	326	856	789
56	676	270	424	59	763	849	382
779	223	620	970	751	247	96	844
171	115	403	315	251	496	279	946
64	512	626	107	124	251	580	46
380	648	329	10	64	580	936	977
521	717	44	86	596	216	336	1000
362	644	116	111	410	606	577	670
282	714	295	977	133	26	107	911
644	267	144	425	801	734	908	81
945	569	145	134	661	399	410	777
298	604	832	38	615	313	485	844
875	915	855	713	53	864	116	622
393	203	82	71	48	878	585	315
308	204	92	86	948	662	51	420
902	674	218	124	574	699	502	107
51	502	17	228	272	494	939	670
783	564	596	113	88	618	11	943
366	778	563	269	873	993	45	727
348	858	297	580	204	193	700	407
569	519	836	817	142	973	466	538
870	688	297	742	970	793	146	216
248	577	827	268	195	789	901	307
572	602	316	895	42	236	296	730
835	272	949	238	671	519	438	217
407	633	792	843	471	652	229	732
966	122	789	850	137	133	847	689
748	476	203	611	448	734	668	638
10	725	651	783	401	304	824	223
97	992	116	821	904	58	926	451
243	116	459	513	320	430	881	905
240	555	829	954	261	19	988	819
601	175	19	311	426	742	785	540
673	619	879	938	968	295	184	826
922	24	770	89	522	872	324	146
453	644	460	249	791	261	377	187
808	663	267	747	889	415	799	69
716	641	318	21	689	653	741	245
643	445	829	750	437	769	528	263
16	702	711	908	267	210	280	128
329	554	502	166	847	215	251	827
858	262	798	151	141	18	317	368
733	231	994	437	173	216	912	609
543	397	759	427	280	652	480	961
299	788	66	983	160	493	835	785
978	793	440	227	838	571	910	183
817	683	950	809	615	663	185	896
596	405	234	528	955	510	282	472
930	178	36	261	947	785	174	538
961	788	84	63	115	457	830	346
567	282	899	441	462	914	836	166
755	543	289	704	608	228	41	853
344	123	192	813	167	997	177	856
510	336	695	972	535	377	727	604
463	497	247	618	198	177	516	129
104	372	184	531	295	464	730	184
155	930	581	780	243	539	739	936
379	490	615	921	233	234	880	316
10	398	199	394	156	670	117	646
495	242	902	221	176	327	940	910
158	945	446	171	98	691	130	518
826	128	676	26	532	86	144	755
981	738	400	365	14	820	982	419
782	765	525	886	392	410	514	897
621	214	337	717	187	623	778	648
225	212	23	378	687	109	254	143
503	982	659	531	68	621	485	870
453	924	33	398	260	731	839	662
813	580	843	15	944	74	877	533
656	1000	665	232	971	399	381	947
297	34	415	534	281	494	740	483
562	755	608	61	345	513	136	140
426	509	306	910	422	754	565	712
34	264	11	260	752	299	12	411
73	150	491	272	506	176	611	343
929	861	921	855	550	591	620	597
816	541	438	639	491	376	336	340
971	106	341	482	832	16	815	34
736	541	10	754	320	683	608	739
923	253	971	310	719	999	912	93
582	966	238	182	668	613	233	619
939	662	350	830	962	891	310	905
481	254	890	811	865	391	645	540
